eval_idx,cluster,dp,mp,sp,pp,sharded,active-chunks-per-dimension,preferred-dataset-splits,collective-optimization,inter-node-bw,intra-node-bw,batch_size,exec_time,is_oom,objective_0,objective_1
1313,cl2,4,1,2,4,True,1,1,baseline,200,600,16,5908.161845970153,False,3.771452383703049,4.296665190261531
1314,cl2,4,1,2,4,True,1,1,baseline,200,600,24,8861.289204025268,False,3.9474969107655533,4.296665190261531
1315,cl2,4,1,2,4,True,1,1,baseline,100,900,8,2958.241079521179,False,3.471033563589011,4.463892988985907
1316,cl2,4,1,2,4,True,1,1,baseline,100,900,16,5914.8921609878535,False,3.771946831074712,4.463892988985907
1317,cl2,4,1,2,4,True,1,1,baseline,100,900,24,8871.600268936158,False,3.948001965410466,4.463892988985907
1318,cl2,4,1,2,4,True,1,1,baseline,100,600,8,2961.388147544861,False,3.4714953338631944,4.290034611362518
1319,cl2,4,1,2,4,True,1,1,baseline,100,600,16,5920.843063545227,False,3.7723835499285494,4.290034611362518
1320,cl2,4,1,2,4,True,1,1,baseline,100,600,24,8880.311028671264,False,3.9484281770027105,4.290034611362518
1321,cl2,4,1,2,4,True,2,1,localBWAware,200,900,8,2951.9004678726196,False,3.470101709864271,4.468347330412158
1322,cl2,4,1,2,4,True,2,1,localBWAware,200,900,16,5902.2109434127815,False,3.771014727007902,4.468347330412158
1323,cl2,4,1,2,4,True,2,1,localBWAware,200,900,24,8852.57844429016,False,3.9470697838087325,4.468347330412158
1324,cl2,4,1,2,4,True,2,1,localBWAware,200,600,8,2955.0475358963013,False,3.4705644714817097,4.296665190261531
1325,cl2,4,1,2,4,True,2,1,localBWAware,200,600,16,5908.161845970153,False,3.771452383703049,4.296665190261531
1326,cl2,4,1,2,4,True,2,1,localBWAware,200,600,24,8861.289204025268,False,3.9474969107655533,4.296665190261531
1327,cl2,4,1,2,4,True,2,1,localBWAware,100,900,8,2958.241079521179,False,3.471033563589011,4.463892988985907
1328,cl2,4,1,2,4,True,2,1,localBWAware,100,900,16,5914.8921609878535,False,3.771946831074712,4.463892988985907
1329,cl2,4,1,2,4,True,2,1,localBWAware,100,900,24,8871.600268936158,False,3.948001965410466,4.463892988985907
1330,cl2,4,1,2,4,True,2,1,localBWAware,100,600,8,2961.388147544861,False,3.4714953338631944,4.290034611362518
1331,cl2,4,1,2,4,True,2,1,localBWAware,100,600,16,5920.843063545227,False,3.7723835499285494,4.290034611362518
1332,cl2,4,1,2,4,True,2,1,localBWAware,100,600,24,8880.311028671264,False,3.9484281770027105,4.290034611362518
1333,cl2,4,1,2,4,True,2,1,baseline,200,900,8,2951.9004678726196,False,3.470101709864271,4.468347330412158
1334,cl2,4,1,2,4,True,2,1,baseline,200,900,16,5902.2109434127815,False,3.771014727007902,4.468347330412158
1335,cl2,4,1,2,4,True,2,1,baseline,200,900,24,8852.57844429016,False,3.9470697838087325,4.468347330412158
1336,cl2,4,1,2,4,True,2,1,baseline,200,600,8,2955.0475358963013,False,3.4705644714817097,4.296665190261531
1337,cl2,4,1,2,4,True,2,1,baseline,200,600,16,5908.161845970153,False,3.771452383703049,4.296665190261531
1338,cl2,4,1,2,4,True,2,1,baseline,200,600,24,8861.289204025268,False,3.9474969107655533,4.296665190261531
1339,cl2,4,1,2,4,True,2,1,baseline,100,900,8,2958.241079521179,False,3.471033563589011,4.463892988985907
1340,cl2,4,1,2,4,True,2,1,baseline,100,900,16,5914.8921609878535,False,3.771946831074712,4.463892988985907
1341,cl2,4,1,2,4,True,2,1,baseline,100,900,24,8871.600268936158,False,3.948001965410466,4.463892988985907
1342,cl2,4,1,2,4,True,2,1,baseline,100,600,8,2961.388147544861,False,3.4714953338631944,4.290034611362518
1343,cl2,4,1,2,4,True,2,1,baseline,100,600,16,5920.843063545227,False,3.7723835499285494,4.290034611362518
1344,cl2,4,1,2,4,True,2,1,baseline,100,600,24,8880.311028671264,False,3.9484281770027105,4.290034611362518
1345,cl2,4,1,4,2,True,1,1,localBWAware,200,900,8,1559.1460332870483,False,3.192886794137235,4.468347330412158
1346,cl2,4,1,4,2,True,1,1,localBWAware,200,900,16,3107.3708988189696,False,3.4923930941615557,4.468347330412158
1347,cl2,4,1,4,2,True,1,1,localBWAware,200,900,24,4655.387666130066,False,3.6679558516441015,4.468347330412158
1348,cl2,4,1,4,2,True,1,1,localBWAware,200,600,8,1559.6850797653199,False,3.1930369176321265,4.296665190261531
1349,cl2,4,1,4,2,True,1,1,localBWAware,200,600,16,3107.93196144104,False,3.4924715026983266,4.296665190261531
1350,cl2,4,1,4,2,True,1,1,localBWAware,200,600,24,4655.970743751525,False,3.668010242718466,4.296665190261531
1351,cl2,4,1,4,2,True,1,1,localBWAware,100,900,8,1646.216035079956,False,3.2164868276481866,4.463892988985907
1352,cl2,4,1,4,2,True,1,1,localBWAware,100,900,16,3261.10747089386,False,3.5133651113625595,4.463892988985907
1353,cl2,4,1,4,2,True,1,1,localBWAware,100,900,24,4886.164456558228,False,3.6889680801924287,4.463892988985907
1354,cl2,4,1,4,2,True,1,1,localBWAware,100,600,8,1646.7894813537598,False,3.2166380843367377,4.290034611362518
1355,cl2,4,1,4,2,True,1,1,localBWAware,100,600,16,3271.7909774780273,False,3.5147855504309673,4.290034611362518
1356,cl2,4,1,4,2,True,1,1,localBWAware,100,600,24,4886.642138671875,False,3.6890105356946847,4.290034611362518
1357,cl2,4,1,4,2,True,1,1,baseline,200,900,8,1559.1460332870483,False,3.192886794137235,4.468347330412158
1358,cl2,4,1,4,2,True,1,1,baseline,200,900,16,3107.3708988189696,False,3.4923930941615557,4.468347330412158
1359,cl2,4,1,4,2,True,1,1,baseline,200,900,24,4655.387666130066,False,3.6679558516441015,4.468347330412158
1360,cl2,4,1,4,2,True,1,1,baseline,200,600,8,1559.6850797653199,False,3.1930369176321265,4.296665190261531
1361,cl2,4,1,4,2,True,1,1,baseline,200,600,16,3107.93196144104,False,3.4924715026983266,4.296665190261531
1362,cl2,4,1,4,2,True,1,1,baseline,200,600,24,4655.970743751525,False,3.668010242718466,4.296665190261531
1363,cl2,4,1,4,2,True,1,1,baseline,100,900,8,1646.216035079956,False,3.2164868276481866,4.463892988985907
1364,cl2,4,1,4,2,True,1,1,baseline,100,900,16,3261.10747089386,False,3.5133651113625595,4.463892988985907
1365,cl2,4,1,4,2,True,1,1,baseline,100,900,24,4886.164456558228,False,3.6889680801924287,4.463892988985907
1366,cl2,4,1,4,2,True,1,1,baseline,100,600,8,1646.7894813537598,False,3.2166380843367377,4.290034611362518
1367,cl2,4,1,4,2,True,1,1,baseline,100,600,16,3271.7909774780273,False,3.5147855504309673,4.290034611362518
1368,cl2,4,1,4,2,True,1,1,baseline,100,600,24,4886.642138671875,False,3.6890105356946847,4.290034611362518
1369,cl2,4,1,4,2,True,2,1,localBWAware,200,900,8,1559.1460332870483,False,3.192886794137235,4.468347330412158
1370,cl2,4,1,4,2,True,2,1,localBWAware,200,900,16,3107.3708988189696,False,3.4923930941615557,4.468347330412158
1371,cl2,4,1,4,2,True,2,1,localBWAware,200,900,24,4655.387666130066,False,3.6679558516441015,4.468347330412158
1372,cl2,4,1,4,2,True,2,1,localBWAware,200,600,8,1559.6850797653199,False,3.1930369176321265,4.296665190261531
1373,cl2,4,1,4,2,True,2,1,localBWAware,200,600,16,3107.93196144104,False,3.4924715026983266,4.296665190261531
1374,cl2,4,1,4,2,True,2,1,localBWAware,200,600,24,4655.970743751525,False,3.668010242718466,4.296665190261531
1375,cl2,4,1,4,2,True,2,1,localBWAware,100,900,8,1646.216035079956,False,3.2164868276481866,4.463892988985907
1376,cl2,4,1,4,2,True,2,1,localBWAware,100,900,16,3261.10747089386,False,3.5133651113625595,4.463892988985907
1377,cl2,4,1,4,2,True,2,1,localBWAware,100,900,24,4886.164456558228,False,3.6889680801924287,4.463892988985907
1378,cl2,4,1,4,2,True,2,1,localBWAware,100,600,8,1646.7894813537598,False,3.2166380843367377,4.290034611362518
1379,cl2,4,1,4,2,True,2,1,localBWAware,100,600,16,3271.7909774780273,False,3.5147855504309673,4.290034611362518
1380,cl2,4,1,4,2,True,2,1,localBWAware,100,600,24,4886.642138671875,False,3.6890105356946847,4.290034611362518
1381,cl2,4,1,4,2,True,2,1,baseline,200,900,8,1559.1460332870483,False,3.192886794137235,4.468347330412158
1382,cl2,4,1,4,2,True,2,1,baseline,200,900,16,3107.3708988189696,False,3.4923930941615557,4.468347330412158
1383,cl2,4,1,4,2,True,2,1,baseline,200,900,24,4655.387666130066,False,3.6679558516441015,4.468347330412158
1384,cl2,4,1,4,2,True,2,1,baseline,200,600,8,1559.6850797653199,False,3.1930369176321265,4.296665190261531
1385,cl2,4,1,4,2,True,2,1,baseline,200,600,16,3107.93196144104,False,3.4924715026983266,4.296665190261531
1386,cl2,4,1,4,2,True,2,1,baseline,200,600,24,4655.970743751525,False,3.668010242718466,4.296665190261531
1387,cl2,4,1,4,2,True,2,1,baseline,100,900,8,1646.216035079956,False,3.2164868276481866,4.463892988985907
1388,cl2,4,1,4,2,True,2,1,baseline,100,900,16,3261.10747089386,False,3.5133651113625595,4.463892988985907
1389,cl2,4,1,4,2,True,2,1,baseline,100,900,24,4886.164456558228,False,3.6889680801924287,4.463892988985907
1390,cl2,4,1,4,2,True,2,1,baseline,100,600,8,1646.7894813537598,False,3.2166380843367377,4.290034611362518
1391,cl2,4,1,4,2,True,2,1,baseline,100,600,16,3271.7909774780273,False,3.5147855504309673,4.290034611362518
1392,cl2,4,1,4,2,True,2,1,baseline,100,600,24,4886.642138671875,False,3.6890105356946847,4.290034611362518
1393,cl2,4,1,8,1,True,1,1,localBWAware,200,900,8,936.3330368041992,False,2.9714303469443717,4.468347330412158
1394,cl2,4,1,8,1,True,1,1,localBWAware,200,900,16,1849.0549873352052,False,3.266949826432925,4.468347330412158
1395,cl2,4,1,8,1,True,1,1,localBWAware,200,900,24,2761.777212524414,False,3.4411886419204842,4.468347330412158
1396,cl2,4,1,8,1,True,1,1,localBWAware,200,600,8,936.8939392089844,False,2.9716904294967628,4.296665190261531
1397,cl2,4,1,8,1,True,1,1,localBWAware,200,600,16,1849.6158897399903,False,3.2670815477075386,4.296665190261531
1398,cl2,4,1,8,1,True,1,1,localBWAware,200,600,24,2762.338041687012,False,3.441276824371514,4.296665190261531
1399,cl2,4,1,8,1,True,1,1,localBWAware,100,900,8,1135.5854793548583,False,3.05521983059882,4.463892988985907
1400,cl2,4,1,8,1,True,1,1,localBWAware,100,900,16,2225.844588088989,False,3.3474948379449585,4.463892988985907
1401,cl2,4,1,8,1,True,1,1,localBWAware,100,900,24,3316.1038982391356,False,3.5206281291535837,4.463892988985907
1402,cl2,4,1,8,1,True,1,1,localBWAware,100,600,8,1136.1025829315186,False,3.0554175472109937,4.290034611362518
1403,cl2,4,1,8,1,True,1,1,localBWAware,100,600,16,2226.361618423462,False,3.347595706328781,4.290034611362518
1404,cl2,4,1,8,1,True,1,1,localBWAware,100,600,24,3316.620928573608,False,3.520695836898909,4.290034611362518
1405,cl2,4,1,8,1,True,1,1,baseline,200,900,8,936.3330368041992,False,2.9714303469443717,4.468347330412158
1406,cl2,4,1,8,1,True,1,1,baseline,200,900,16,1849.0549873352052,False,3.266949826432925,4.468347330412158
1407,cl2,4,1,8,1,True,1,1,baseline,200,900,24,2761.777212524414,False,3.4411886419204842,4.468347330412158
1408,cl2,4,1,8,1,True,1,1,baseline,200,600,8,936.8939392089844,False,2.9716904294967628,4.296665190261531
1409,cl2,4,1,8,1,True,1,1,baseline,200,600,16,1849.6158897399903,False,3.2670815477075386,4.296665190261531
1410,cl2,4,1,8,1,True,1,1,baseline,200,600,24,2762.338041687012,False,3.441276824371514,4.296665190261531
1411,cl2,4,1,8,1,True,1,1,baseline,100,900,8,1135.5854793548583,False,3.05521983059882,4.463892988985907
1412,cl2,4,1,8,1,True,1,1,baseline,100,900,16,2225.844588088989,False,3.3474948379449585,4.463892988985907
1413,cl2,4,1,8,1,True,1,1,baseline,100,900,24,3316.1038982391356,False,3.5206281291535837,4.463892988985907
1414,cl2,4,1,8,1,True,1,1,baseline,100,600,8,1136.1025829315186,False,3.0554175472109937,4.290034611362518
1415,cl2,4,1,8,1,True,1,1,baseline,100,600,16,2226.361618423462,False,3.347595706328781,4.290034611362518
1416,cl2,4,1,8,1,True,1,1,baseline,100,600,24,3316.620928573608,False,3.520695836898909,4.290034611362518
1417,cl2,4,1,8,1,True,2,1,localBWAware,200,900,8,936.3330368041992,False,2.9714303469443717,4.468347330412158
1418,cl2,4,1,8,1,True,2,1,localBWAware,200,900,16,1849.0549873352052,False,3.266949826432925,4.468347330412158
1419,cl2,4,1,8,1,True,2,1,localBWAware,200,900,24,2761.777212524414,False,3.4411886419204842,4.468347330412158
1420,cl2,4,1,8,1,True,2,1,localBWAware,200,600,8,936.8939392089844,False,2.9716904294967628,4.296665190261531
1421,cl2,4,1,8,1,True,2,1,localBWAware,200,600,16,1849.6158897399903,False,3.2670815477075386,4.296665190261531
1422,cl2,4,1,8,1,True,2,1,localBWAware,200,600,24,2762.338041687012,False,3.441276824371514,4.296665190261531
1423,cl2,4,1,8,1,True,2,1,localBWAware,100,900,8,1135.5854793548583,False,3.05521983059882,4.463892988985907
1424,cl2,4,1,8,1,True,2,1,localBWAware,100,900,16,2225.844588088989,False,3.3474948379449585,4.463892988985907
1425,cl2,4,1,8,1,True,2,1,localBWAware,100,900,24,3316.1038982391356,False,3.5206281291535837,4.463892988985907
1426,cl2,4,1,8,1,True,2,1,localBWAware,100,600,8,1136.1025829315186,False,3.0554175472109937,4.290034611362518
1427,cl2,4,1,8,1,True,2,1,localBWAware,100,600,16,2226.361618423462,False,3.347595706328781,4.290034611362518
1428,cl2,4,1,8,1,True,2,1,localBWAware,100,600,24,3316.620928573608,False,3.520695836898909,4.290034611362518
1429,cl2,4,1,8,1,True,2,1,baseline,200,900,8,936.3330368041992,False,2.9714303469443717,4.468347330412158
1430,cl2,4,1,8,1,True,2,1,baseline,200,900,16,1849.0549873352052,False,3.266949826432925,4.468347330412158
1431,cl2,4,1,8,1,True,2,1,baseline,200,900,24,2761.777212524414,False,3.4411886419204842,4.468347330412158
1432,cl2,4,1,8,1,True,2,1,baseline,200,600,8,936.8939392089844,False,2.9716904294967628,4.296665190261531
1433,cl2,4,1,8,1,True,2,1,baseline,200,600,16,1849.6158897399903,False,3.2670815477075386,4.296665190261531
1434,cl2,4,1,8,1,True,2,1,baseline,200,600,24,2762.338041687012,False,3.441276824371514,4.296665190261531
1435,cl2,4,1,8,1,True,2,1,baseline,100,900,8,1135.5854793548583,False,3.05521983059882,4.463892988985907
1436,cl2,4,1,8,1,True,2,1,baseline,100,900,16,2225.844588088989,False,3.3474948379449585,4.463892988985907
1437,cl2,4,1,8,1,True,2,1,baseline,100,900,24,3316.1038982391356,False,3.5206281291535837,4.463892988985907
1438,cl2,4,1,8,1,True,2,1,baseline,100,600,8,1136.1025829315186,False,3.0554175472109937,4.290034611362518
1439,cl2,4,1,8,1,True,2,1,baseline,100,600,16,2226.361618423462,False,3.347595706328781,4.290034611362518
1440,cl2,4,1,8,1,True,2,1,baseline,100,600,24,3316.620928573608,False,3.520695836898909,4.290034611362518
1441,cl2,4,2,1,4,True,1,1,localBWAware,200,900,8,2961.5967498779296,False,3.4715259248046775,4.468347330412158
1442,cl2,4,2,1,4,True,1,1,localBWAware,200,900,16,5921.521677589416,False,3.7724333234900804,4.468347330412158
1443,cl2,4,2,1,4,True,1,1,localBWAware,200,900,24,8881.457876014709,False,3.9484842603214623,4.468347330412158
1444,cl2,4,2,1,4,True,1,1,localBWAware,200,600,8,2967.6304246902464,False,3.4724098148982585,4.296665190261531
1445,cl2,4,2,1,4,True,1,1,localBWAware,200,600,16,5933.180623626709,False,3.773287569751635,4.296665190261531
1446,cl2,4,2,1,4,True,1,1,localBWAware,200,600,24,8898.749631500245,False,3.9493289879608002,4.296665190261531
1447,cl2,4,2,1,4,True,1,1,localBWAware,100,900,8,2967.937361526489,False,3.4724547308959166,4.463892988985907
1448,cl2,4,2,1,4,True,1,1,localBWAware,100,900,16,5934.20289516449,False,3.773362391111922,4.463892988985907
1449,cl2,4,2,1,4,True,1,1,localBWAware,100,900,24,8900.479700660706,False,3.9494134140309454,4.463892988985907
1450,cl2,4,2,1,4,True,1,1,localBWAware,100,600,8,2973.9710363388062,False,3.473336734589606,4.290034611362518
1451,cl2,4,2,1,4,True,1,1,localBWAware,100,600,16,5945.861841201782,False,3.7742148136646154,4.290034611362518
1452,cl2,4,2,1,4,True,1,1,localBWAware,100,600,24,8917.77145614624,False,3.9502563380958486,4.290034611362518
1453,cl2,4,2,1,4,True,1,1,baseline,200,900,8,2961.5967498779296,False,3.4715259248046775,4.468347330412158
1454,cl2,4,2,1,4,True,1,1,baseline,200,900,16,5921.521677589416,False,3.7724333234900804,4.468347330412158
1455,cl2,4,2,1,4,True,1,1,baseline,200,900,24,8881.457876014709,False,3.9484842603214623,4.468347330412158
1456,cl2,4,2,1,4,True,1,1,baseline,200,600,8,2967.6304246902464,False,3.4724098148982585,4.296665190261531
1457,cl2,4,2,1,4,True,1,1,baseline,200,600,16,5933.180623626709,False,3.773287569751635,4.296665190261531
1458,cl2,4,2,1,4,True,1,1,baseline,200,600,24,8898.749631500245,False,3.9493289879608002,4.296665190261531
1459,cl2,4,2,1,4,True,1,1,baseline,100,900,8,2967.937361526489,False,3.4724547308959166,4.463892988985907
1460,cl2,4,2,1,4,True,1,1,baseline,100,900,16,5934.20289516449,False,3.773362391111922,4.463892988985907
1461,cl2,4,2,1,4,True,1,1,baseline,100,900,24,8900.479700660706,False,3.9494134140309454,4.463892988985907
1462,cl2,4,2,1,4,True,1,1,baseline,100,600,8,2973.9710363388062,False,3.473336734589606,4.290034611362518
1463,cl2,4,2,1,4,True,1,1,baseline,100,600,16,5945.861841201782,False,3.7742148136646154,4.290034611362518
1464,cl2,4,2,1,4,True,1,1,baseline,100,600,24,8917.77145614624,False,3.9502563380958486,4.290034611362518
1465,cl2,4,2,1,4,True,2,1,localBWAware,200,900,8,2961.5967498779296,False,3.4715259248046775,4.468347330412158
1466,cl2,4,2,1,4,True,2,1,localBWAware,200,900,16,5921.521677589416,False,3.7724333234900804,4.468347330412158
1467,cl2,4,2,1,4,True,2,1,localBWAware,200,900,24,8881.457876014709,False,3.9484842603214623,4.468347330412158
1468,cl2,4,2,1,4,True,2,1,localBWAware,200,600,8,2967.6304246902464,False,3.4724098148982585,4.296665190261531
1469,cl2,4,2,1,4,True,2,1,localBWAware,200,600,16,5933.180623626709,False,3.773287569751635,4.296665190261531
1470,cl2,4,2,1,4,True,2,1,localBWAware,200,600,24,8898.749631500245,False,3.9493289879608002,4.296665190261531
1471,cl2,4,2,1,4,True,2,1,localBWAware,100,900,8,2967.937361526489,False,3.4724547308959166,4.463892988985907
1472,cl2,4,2,1,4,True,2,1,localBWAware,100,900,16,5934.20289516449,False,3.773362391111922,4.463892988985907
1473,cl2,4,2,1,4,True,2,1,localBWAware,100,900,24,8900.479700660706,False,3.9494134140309454,4.463892988985907
1474,cl2,4,2,1,4,True,2,1,localBWAware,100,600,8,2973.9710363388062,False,3.473336734589606,4.290034611362518
1475,cl2,4,2,1,4,True,2,1,localBWAware,100,600,16,5945.861841201782,False,3.7742148136646154,4.290034611362518
1476,cl2,4,2,1,4,True,2,1,localBWAware,100,600,24,8917.77145614624,False,3.9502563380958486,4.290034611362518
1477,cl2,4,2,1,4,True,2,1,baseline,200,900,8,2961.5967498779296,False,3.4715259248046775,4.468347330412158
1478,cl2,4,2,1,4,True,2,1,baseline,200,900,16,5921.521677589416,False,3.7724333234900804,4.468347330412158
1479,cl2,4,2,1,4,True,2,1,baseline,200,900,24,8881.457876014709,False,3.9484842603214623,4.468347330412158
1480,cl2,4,2,1,4,True,2,1,baseline,200,600,8,2967.6304246902464,False,3.4724098148982585,4.296665190261531
1481,cl2,4,2,1,4,True,2,1,baseline,200,600,16,5933.180623626709,False,3.773287569751635,4.296665190261531
1482,cl2,4,2,1,4,True,2,1,baseline,200,600,24,8898.749631500245,False,3.9493289879608002,4.296665190261531
1483,cl2,4,2,1,4,True,2,1,baseline,100,900,8,2967.937361526489,False,3.4724547308959166,4.463892988985907
1484,cl2,4,2,1,4,True,2,1,baseline,100,900,16,5934.20289516449,False,3.773362391111922,4.463892988985907
1485,cl2,4,2,1,4,True,2,1,baseline,100,900,24,8900.479700660706,False,3.9494134140309454,4.463892988985907
1486,cl2,4,2,1,4,True,2,1,baseline,100,600,8,2973.9710363388062,False,3.473336734589606,4.290034611362518
1487,cl2,4,2,1,4,True,2,1,baseline,100,600,16,5945.861841201782,False,3.7742148136646154,4.290034611362518
1488,cl2,4,2,1,4,True,2,1,baseline,100,600,24,8917.77145614624,False,3.9502563380958486,4.290034611362518
1489,cl2,4,2,2,2,True,1,1,localBWAware,200,900,8,1536.6322574615479,False,3.1865699457924004,4.468347330412158
1490,cl2,4,2,2,2,True,1,1,localBWAware,200,900,16,3065.184987258911,False,3.4864566897912845,4.468347330412158
1491,cl2,4,2,2,2,True,1,1,localBWAware,200,900,24,4593.765717887879,False,3.662168842399491,4.468347330412158
